,user_verified,date,text,hashtags,tokenized,polarity,subjectivity,sentiment
5299,False,2021-09-01 09:57:41,fully wonderful management,,fulli wonder manag,1.0,1.0,1
5300,False,2021-09-01 09:56:51,district administration unique vaccination drive fight,  Chamarajanagar    Karnataka    vaccine  ,district administr uniqu vaccin drive fight,0.375,1.0,1
5301,False,2021-09-01 09:56:19,resist covid19vic covid19aus covid19 auspol2021 covid19sa covid19ntâ,  auspol    COVID  Vic    COVID  Aus    COVIDVaccine    COVID      auspol        CovidUK    covid  sa    covid  nt  ,resist covid19v covid19au covid19 auspol2021 covid19sa covid19ntâ,0.0,0.0,0
5302,False,2021-09-01 09:55:04,your north library n76jx vaccination clinic sept,  CovidVaccine  ,your north librari n76jx vaccin clinic sept,0.0,0.0,0
5303,False,2021-09-01 09:52:20,freeiran2021 interview with state channel revealed that last year,  FreeIran      ,freeiran2021 interview with state channel reveal that last year,0.0,0.06666666666666667,0
5304,False,2021-09-01 09:52:12,instant mortality injury rate higher than most people forgetting,,instant mortal injuri rate higher than most peopl forget,0.25,0.5555555555555555,1
5305,False,2021-09-01 09:49:33,where without pharmacist reach session site,  pharmacists    govt    Pharmacist    CovidVaccine  ,where without pharmacist reach session site,0.0,0.0,0
5306,False,2021-09-01 09:42:43,since last level hospital health health havent,,sinc last level hospit health health havent,0.0,0.06666666666666667,0
5307,False,2021-09-01 09:41:02,intranasal covid vaccine game changer battle against,  Coronavirus    CovidTreatment  ,intranas covid vaccin game changer battl against,-0.4,0.4,-1
5308,True,2021-09-01 09:40:00,have yours aged over eligible vaccine,  COVIDVaccine  ,have your age over elig vaccin,-0.1,0.4,-1
5309,False,2021-09-01 09:36:31,cold storage facility crore different under state national,,cold storag facil crore differ under state nation,-0.3,0.8,-1
5310,False,2021-09-01 09:34:20,fully covid policy could have been worse,,fulli covid polici could have been wors,-0.4,0.6,-1
5311,False,2021-09-01 09:33:36,success take efficacy real world data tiny risk covid illness,  CovidVaccine    COVID  ,success take efficaci real world data tini risk covid ill,0.16666666666666666,0.26666666666666666,1
5312,False,2021-09-01 09:30:58,japan hold batch covid vaccine after pharmacist several black,  Japan    Moderna  ,japan hold batch covid vaccin after pharmacist sever black,-0.08333333333333333,0.21666666666666667,-1
5313,False,2021-09-01 09:30:30,availability 00pm free dose1 dose2,  BBMP    Bengaluru    CovidVaccine    COVISHIELD  ,avail 00pm free dose1 dose2,0.4,0.8,1
5314,False,2021-09-01 09:30:20,urban availability 00pm free dose1 dose2,  URBAN    Bengaluru    CovidVaccine    COVISHIELD  ,urban avail 00pm free dose1 dose2,0.2,0.4,1
5315,False,2021-09-01 09:30:09,rural availability 00pm free dose1 dose2,  RURAL    Bengaluru    CovidVaccine    COVISHIELD  ,rural avail 00pm free dose1 dose2,0.2,0.4,1
5316,False,2021-09-01 09:28:02,queue boost anybody both already tell when magnetic start,,queue boost anybodi both alreadi tell when magnet start,0.0,0.0,0
5317,False,2021-09-01 09:26:58,variant which covid been discovered south several other,,variant which covid been discov south sever other,-0.0625,0.1875,-1
5318,False,2021-09-01 09:25:56,taken step converting mobile into covid19 vaccination mobile,  SindhGovt    COVID    ,taken step convert mobil into covid19 vaccin mobil,0.0,0.0,0
5319,False,2021-09-01 09:24:51,have available today this dose vaccine fully after days,,have avail today thi dose vaccin fulli after day,0.4,0.4,1
5320,False,2021-09-01 09:24:09,vaccine summary 2021 least dose fully note,,vaccin summari 2021 least dose fulli note,-0.3,0.4,-1
5321,False,2021-09-01 09:24:03,least dose fully 2021 note,,least dose fulli 2021 note,-0.3,0.4,-1
5322,False,2021-09-01 09:23:01,opinion variant still unknown early tell whether will affect,,opinion variant still unknown earli tell whether will affect,0.0,0.44999999999999996,0
5323,False,2021-09-01 09:20:28,success take efficacy,  CovidVaccine  ,success take efficaci,0.3,0.0,1
5324,False,2021-09-01 09:14:00,likely vaccine resistant variant would basically vaccine supplier,  Pfizer  ,like vaccin resist variant would basic vaccin supplier,0.0,1.0,0
5325,False,2021-09-01 09:09:26,over million were across,  COVIDvaccine    India  ,over million were across,0.0,0.0,0
5326,True,2021-09-01 09:05:00,there plenty walk covid taking place,,there plenti walk covid take place,0.0,0.0,0
5327,False,2021-09-01 09:03:10,positive covid after second dose vaccine covid19,  FarahKhan    COVID      coronavirus  ,posit covid after second dose vaccin covid19,0.11363636363636363,0.2727272727272727,1
5328,False,2021-09-01 09:02:11,work impression talking through chip from,  CovidVaccine  ,work impress talk through chip from,0.0,0.0,0
5329,False,2021-09-01 09:01:04,national eligible population received least dose anti covid vaccine,  AsadUmar    eligible  ,nation elig popul receiv least dose anti covid vaccin,-0.3,0.4,-1
5330,False,2021-09-01 09:00:43,grab your first from until today vaccination,,grab your first from until today vaccin,0.25,0.3333333333333333,1
5331,False,2021-09-01 09:00:34,availability 30pm free dose1 dose2,  BBMP    Bengaluru    CovidVaccine    COVISHIELD  ,avail 30pm free dose1 dose2,0.4,0.8,1
5332,False,2021-09-01 09:00:24,urban availability 30pm free dose1,  URBAN    Bengaluru    CovidVaccine    COVISHIELD  ,urban avail 30pm free dose1,0.2,0.4,1
5333,False,2021-09-01 09:00:13,rural availability 30pm free,  RURAL    Bengaluru    CovidVaccine  ,rural avail 30pm free,0.2,0.4,1
5334,False,2021-09-01 09:00:07,easier book your vaccination even need your number book your,,easier book your vaccin even need your number book your,0.0,0.0,0
5335,False,2021-09-01 08:59:43,from everything been told about vaccine know stop infection those,,from everyth been told about vaccin know stop infect those,0.0,0.0,0
5336,True,2021-09-01 08:58:34,fake southeast alert covid19,  Covishield    COVID      COVID  ,fake southeast alert covid19,-0.5,1.0,-1
5337,False,2021-09-01 08:57:37,whether been support oppose following absolute,  vaccines  ,whether been support oppos follow absolut,0.1,0.5,1
5338,False,2021-09-01 08:54:35,anywhere near winter crisis ..... need tough luck covid,  Covid  ,anywher near winter crisi ..... need tough luck covid,-0.14444444444444443,0.6166666666666667,-1
5339,False,2021-09-01 08:50:06,objective really global population control with covid19 there would,  COVID      CovidVaccine  ,object realli global popul control with covid19 there would,0.0,0.05,0
5340,False,2021-09-01 08:48:34,covid19 despite being fully everyone came contact with,  FarahKhan    Covid    ,covid19 despit be fulli everyon came contact with,0.0,0.0,0
5341,False,2021-09-01 08:45:50,this video below wave current vaccination status,,thi video below wave current vaccin statu,0.0,0.4,0
5342,False,2021-09-01 08:44:13,wear mask your murder hornet protection suit covid19,  CovidVaccine    COVID    ,wear mask your murder hornet protect suit covid19,0.0,0.0,0
5343,True,2021-09-01 08:43:44,covid19 from surge covid19,  Covid      Maharashtra    ThirdWaveOfCorona    Kerala    Taskforce  ,covid19 from surg covid19,0.0,0.0,0
5344,False,2021-09-01 08:43:15,outweigh under covid19,  CovidVaccine    COVID      CovidVaccines  ,outweigh under covid19,0.0,0.0,0
5345,False,2021-09-01 08:42:01,footage last premier received vaccine with syringe that covered with,,footag last premier receiv vaccin with syring that cover with,0.0,0.06666666666666667,0
5346,False,2021-09-01 08:39:04,hope serious side effect after this shot,  CovidVaccine  ,hope seriou side effect after thi shot,-0.3333333333333333,0.6666666666666666,-1
5347,True,2021-09-01 08:37:14,your today calling over look suitable location time,  Covidvaccine  ,your today call over look suitabl locat time,0.55,0.75,1
5348,False,2021-09-01 08:37:00,public support should mean public vaccine pharmaceutical industry able rake,,public support should mean public vaccin pharmaceut industri abl rake,0.046875,0.3614583333333333,1
5349,True,2021-09-01 08:37:00,over million across august best month,  COVIDvaccine  ,over million across august best month,1.0,0.3,1
5350,False,2021-09-01 08:35:02,chemist vaccine 15pm,  CovidVaccine  ,chemist vaccin 15pm,0.0,0.0,0
5351,False,2021-09-01 08:32:17,above fully only fully people will,,abov fulli onli fulli peopl will,0.0,0.55,0
5352,False,2021-09-01 08:32:15,added that station master will passenger without covid vaccination certificate,  Covid  ,ad that station master will passeng without covid vaccin certif,0.0,0.0,0
5353,False,2021-09-01 08:32:14,mandatory railway staff first dose,  CovidVaccine  ,mandatori railway staff first dose,0.25,0.3333333333333333,1
5354,False,2021-09-01 08:30:32,availability 00pm free dose1 dose2,  BBMP    Bengaluru    CovidVaccine    COVISHIELD  ,avail 00pm free dose1 dose2,0.4,0.8,1
5355,False,2021-09-01 08:30:21,urban availability 00pm free dose1 dose2,  URBAN    Bengaluru    CovidVaccine    COVISHIELD  ,urban avail 00pm free dose1 dose2,0.2,0.4,1
5356,False,2021-09-01 08:30:14,your brand pharmacy walk vaccination clinic 10am 12pm,  CovidVaccine  ,your brand pharmaci walk vaccin clinic 10am 12pm,0.0,0.0,0
5357,False,2021-09-01 08:30:10,rural availability 00pm free dose1 dose2,  RURAL    Bengaluru    CovidVaccine    COVISHIELD  ,rural avail 00pm free dose1 dose2,0.2,0.4,1
5358,False,2021-09-01 08:30:00,interest your safety radio,  SunFM    Radio    CovidVaccine    SriLanka  ,interest your safeti radio,0.0,0.0,0
5359,False,2021-09-01 08:29:26,support vital research into which found risk adverse,  COVIDVaccination  ,support vital research into which found risk advers,0.1,0.4,1
5360,False,2021-09-01 08:27:20,education literacy department made vaccination mandatory classes 10th,  Sindh    vaccination  ,educ literaci depart made vaccin mandatori class 10th,0.0,0.0,0
5361,False,2021-09-01 08:26:29,covid vaccination dose coverage covid19,  India    COVID      Kodaikanal    COVIDVaccine    TamilNadu  ,covid vaccin dose coverag covid19,0.0,0.0,0
5362,True,2021-09-01 08:25:27,here year local resident chatting about from covid19 before,  COVID    ,here year local resid chat about from covid19 befor,0.0,0.0,0
5363,False,2021-09-01 08:24:50,turkey over covid covid19 turkey,  COVID      CovidVaccine    Turkey    FethiyeTimes  ,turkey over covid covid19 turkey,0.0,0.0,0
5364,True,2021-09-01 08:21:46,leading vaccine take massive over,,lead vaccin take massiv over,0.0,1.0,0
5365,False,2021-09-01 08:21:43,your life your covid19,  COVID      CovidVaccine  ,your life your covid19,0.0,0.0,0
5366,False,2021-09-01 08:20:34,although bnt162b2 extremely effective rare breakthrough among fully,  CovidVaccine  ,although bnt162b2 extrem effect rare breakthrough among fulli,0.44999999999999996,0.8500000000000001,1
5367,False,2021-09-01 08:20:27,vaccine stop spread world least west want everyone,,vaccin stop spread world least west want everyon,-0.3,0.4,-1
5368,True,2021-09-01 08:20:03,aged over eligible receive with more available,  COVIDVaccine  ,age over elig receiv with more avail,0.26666666666666666,0.43333333333333335,1
5369,False,2021-09-01 08:19:31,covid update covid19 covid,  Covid      Covid    CovidIndia    CoronaVirus    StayHome    StaysSafe    StayHomeSaveLives  ,covid updat covid19 covid,0.0,0.0,0
5370,False,2021-09-01 08:18:04,getting your simple safe method protecting yourself from serious covid,  CovidVaccine  ,get your simpl safe method protect yourself from seriou covid,0.05555555555555556,0.5079365079365079,1
5371,False,2021-09-01 08:16:23,thanks team vaccination,  SecondDose    CovidVaccine    HTICares    HSBC    HTI  ,thank team vaccin,0.2,0.2,1
5372,True,2021-09-01 08:15:06,registration open aged register your child vaccine need,  COVIDVaccine  ,registr open age regist your child vaccin need,-0.05,0.45,-1
5373,True,2021-09-01 08:14:51,across connection with fake vaccine case,  ED    Raids    FakeVaccination  ,across connect with fake vaccin case,-0.5,1.0,-1
5374,False,2021-09-01 08:13:39,once again yesterday,  CovidVaccine  ,onc again yesterday,0.0,0.0,0
5375,False,2021-09-01 08:13:08,first place they vector tested gene,,first place they vector test gene,0.25,0.3333333333333333,1
5376,False,2021-09-01 08:11:25,breaking pillion riding with person against covid19,  BREAKING    Assam    COVID    ,break pillion ride with person against covid19,0.0,0.0,0
5377,False,2021-09-01 08:11:09,state media high school capture getting covid,,state media high school captur get covid,0.16,0.5399999999999999,1
5378,False,2021-09-01 08:05:30,¤... maybe should forget about covid19 hysteria something about this,  COVID      ShortIllness  ,¤... mayb should forget about covid19 hysteria someth about thi,0.0,0.0,0
5379,False,2021-09-01 08:05:06,your king square community ec1v vaccination clinic,  CovidVaccine  ,your king squar commun ec1v vaccin clinic,0.0,0.0,0
5380,True,2021-09-01 08:05:03,over book appointment without needing invitation letter visit,  COVIDVaccine  ,over book appoint without need invit letter visit,0.0,0.0,0
5381,False,2021-09-01 08:00:57,come along assembly hall today from their walk session they,  CovidVaccine  ,come along assembl hall today from their walk session they,0.0,0.0,0
5382,False,2021-09-01 08:00:38,forget grab your first from until today vaccination,,forget grab your first from until today vaccin,0.25,0.3333333333333333,1
5383,False,2021-09-01 08:00:34,availability 30pm free dose1 dose2,  BBMP    Bengaluru    CovidVaccine    COVISHIELD  ,avail 30pm free dose1 dose2,0.4,0.8,1
5384,False,2021-09-01 08:00:23,urban availability 30pm free dose1,  URBAN    Bengaluru    CovidVaccine    COVISHIELD  ,urban avail 30pm free dose1,0.2,0.4,1
5385,False,2021-09-01 08:00:13,rural availability 30pm free,  RURAL    Bengaluru    CovidVaccine  ,rural avail 30pm free,0.2,0.4,1
5386,False,2021-09-01 08:00:00,spike globally target under pressure,  Cyberattack  ,spike global target under pressur,0.0,0.0,0
5387,False,2021-09-01 07:58:43,japan black found vaccine batch hold japan,  Japan    BlackParticles    Moderna    ModernaVaccine  ,japan black found vaccin batch hold japan,-0.16666666666666666,0.43333333333333335,-1
5388,False,2021-09-01 07:57:15,fully today government school today with everything,,fulli today govern school today with everyth,0.0,0.0,0
5389,False,2021-09-01 07:52:06,after taking covid vaccine important keep wearing mask,,after take covid vaccin import keep wear mask,0.4,1.0,1
5390,False,2021-09-01 07:50:28,there harmful misinformation linking covid with fertility pregnancy,,there harm misinform link covid with fertil pregnanc,0.0,0.0,0
5391,False,2021-09-01 07:50:02,green light pharmacy vaccination clinic 15am,  CovidVaccine  ,green light pharmaci vaccin clinic 15am,0.1,0.5,1
5392,True,2021-09-01 07:49:33,today impact district administration vaccination ration rule,,today impact district administr vaccin ration rule,0.0,0.0,0
5393,False,2021-09-01 07:47:49,travel guide apply visit visa after vaccine,  UAE  ,travel guid appli visit visa after vaccin,0.0,0.0,0
5394,True,2021-09-01 07:45:00,what percentage have received their first dose find from vaccine,  CovidVaccine    vaccine  ,what percentag have receiv their first dose find from vaccin,0.25,0.3333333333333333,1
5395,False,2021-09-01 07:44:50,best country best economic place still manage keep their high standard living,,best countri best econom place still manag keep their high standard live,0.4720000000000001,0.26799999999999996,1
5396,False,2021-09-01 07:44:38,took pause initially covid vaccine until knew could longer isolate keep myself safe here,,took paus initi covid vaccin until knew could longer isol keep myself safe here,0.25,0.25,1
5397,True,2021-09-01 07:39:56,congress government over district administration vaccination,,congress govern over district administr vaccin,0.0,0.0,0
5398,False,2021-09-01 07:38:40,know anyone about impact fertility pregnancy,  CovidVaccine  ,know anyon about impact fertil pregnanc,0.0,0.0,0
5399,False,2021-09-01 07:35:46,,  covidvaccine  ,,0.0,0.0,0
5400,False,2021-09-01 07:35:02,your evergreen surgery walk vaccination clinic,  CovidVaccine  ,your evergreen surgeri walk vaccin clinic,0.0,0.0,0
5401,False,2021-09-01 07:33:35,incredibly listening josh story about losing wife covid waiting until,  COVID  ,incred listen josh stori about lose wife covid wait until,0.9,0.9,1
5402,False,2021-09-01 07:30:26,availability 00pm free dose1 dose2,  BBMP    Bengaluru    CovidVaccine    COVISHIELD  ,avail 00pm free dose1 dose2,0.4,0.8,1
5403,False,2021-09-01 07:30:15,urban availability 00pm free,  URBAN    Bengaluru    CovidVaccine    COVISHIELD  ,urban avail 00pm free,0.2,0.4,1
5404,False,2021-09-01 07:30:04,rural availability 00pm free dose1 dose2,  RURAL    Bengaluru    CovidVaccine    COVISHIELD  ,rural avail 00pm free dose1 dose2,0.2,0.4,1
5405,True,2021-09-01 07:30:00,consultation with government technology capacity,  ZyCoVD  ,consult with govern technolog capac,0.0,0.0,0
5406,False,2021-09-01 07:25:24,number covid vaccine dose afterwards time immunity buildup considered fully,,number covid vaccin dose afterward time immun buildup consid fulli,0.0,0.0,0
5407,False,2021-09-01 07:20:32,very after short illness what illness vaccine they would doubt,,veri after short ill what ill vaccin they would doubt,0.1,0.3,1
5408,False,2021-09-01 07:20:03,house wc1h today sept times 30am 30pm,  CovidVaccine  ,hous wc1h today sept time 30am 30pm,0.0,0.0,0
5409,False,2021-09-01 07:18:44,disagreement with white house over booster prompt senior step down,,disagr with white hous over booster prompt senior step down,-0.07777777777777779,0.14444444444444446,-1
5410,False,2021-09-01 07:17:57,former agent right program preaching covid fake from please,  COVID    coronavirus  ,former agent right program preach covid fake from pleas,-0.07142857142857144,0.5119047619047619,-1
5411,True,2021-09-01 07:14:38,august highest week 21st,  CovidVaccine    LargestVaccineDrive  ,august highest week 21st,0.0,0.0,0
5412,True,2021-09-01 07:13:53,first dose done thanks,  CovidVaccine  ,first dose done thank,0.225,0.26666666666666666,1
5413,False,2021-09-01 07:12:07,urban availability 00am free,  URBAN    Bengaluru    CovidVaccine    COVISHIELD  ,urban avail 00am free,0.2,0.4,1
5414,False,2021-09-01 07:05:05,down nelson health today their walk session they open from,  CovidVaccine  ,down nelson health today their walk session they open from,-0.07777777777777779,0.3944444444444445,-1
5415,False,2021-09-01 07:00:31,availability 30pm free dose1 dose2,  BBMP    Bengaluru    CovidVaccine    COVISHIELD  ,avail 30pm free dose1 dose2,0.4,0.8,1
5416,False,2021-09-01 07:00:20,urban availability 30pm free dose1,  URBAN    Bengaluru    CovidVaccine    COVISHIELD  ,urban avail 30pm free dose1,0.2,0.4,1
5417,False,2021-09-01 07:00:10,rural availability 30pm free,  RURAL    Bengaluru    CovidVaccine  ,rural avail 30pm free,0.2,0.4,1
5418,True,2021-09-01 07:00:04,over today 45am 15pm daily till,  GrabAJab  ,over today 45am 15pm daili till,0.0,0.0,0
5419,False,2021-09-01 06:56:56,have been successfully,  CovidPassports    cybercrime  ,have been success,0.75,0.95,1
5420,False,2021-09-01 06:56:21,agree disagree robust evaluation relation,  CovidVaccine  ,agre disagre robust evalu relat,0.0,0.0,0
5421,False,2021-09-01 06:55:50,like bandage just shirt getting second,  CovidVaccine  ,like bandag just shirt get second,0.0,0.0,0
5422,False,2021-09-01 06:53:24,covid simple take copy paste substitute with,,covid simpl take copi past substitut with,0.0,0.35714285714285715,0
5423,False,2021-09-01 06:52:22,what personal freedom like today this soul crushing watch,  CovidVaccine    WearAMask  ,what person freedom like today thi soul crush watch,0.2,0.6,1
5424,True,2021-09-01 06:52:17,august while allocation received additional after,  TamilNadu  ,august while alloc receiv addit after,0.0,0.0,0
5425,False,2021-09-01 06:45:00,unfair that selfishly refuse choice only protect,  COVIDiots    COVIDvaccine  ,unfair that selfishli refus choic onli protect,-0.3333333333333333,1.0,-1
5426,False,2021-09-01 06:43:33,that almost single,  ModiHaiTohMumkinHai    CovidVaccine  ,that almost singl,-0.07142857142857142,0.21428571428571427,-1
5427,False,2021-09-01 06:37:02,year woman days after getting then focal seizure right,  CovidVaccine  ,year woman day after get then focal seizur right,0.2857142857142857,0.5357142857142857,1
5428,False,2021-09-01 06:34:36,that show powerful vaccine against covid delta,,that show power vaccin against covid delta,0.3,1.0,1
5429,False,2021-09-01 06:34:26,noted covid19vic covid19aus covid19 auspol2021 covid19sa covid19ntâ,  auspol    COVID  Vic    COVID  Aus    COVIDVaccine    COVID      auspol        CovidUK    covid  sa    covid  nt  ,note covid19v covid19au covid19 auspol2021 covid19sa covid19ntâ,0.0,0.0,0
5430,False,2021-09-01 06:33:03,although very anxious today sadly still have family,  CovidVaccine  ,although veri anxiou today sadli still have famili,-0.4125,1.0,-1
5431,False,2021-09-01 06:30:37,availability 00pm free dose1 dose2,  BBMP    Bengaluru    CovidVaccine    COVISHIELD  ,avail 00pm free dose1 dose2,0.4,0.8,1
5432,False,2021-09-01 06:30:26,urban availability 00pm free,  URBAN    Bengaluru    CovidVaccine    COVISHIELD  ,urban avail 00pm free,0.2,0.4,1
5433,False,2021-09-01 06:30:16,rural availability 00pm free dose1 dose2,  RURAL    Bengaluru    CovidVaccine    COVISHIELD  ,rural avail 00pm free dose1 dose2,0.2,0.4,1
5434,True,2021-09-01 06:30:00,record with single covid vaccination covid19 covid,  DNA    COVID      COVID    COVIDVaccine  ,record with singl covid vaccin covid19 covid,-0.07142857142857142,0.21428571428571427,-1
5435,False,2021-09-01 06:29:46,also want hear from people with actual experience with covid haven,,also want hear from peopl with actual experi with covid haven,0.0,0.1,0
5436,False,2021-09-01 06:29:19,today honorable sahib vaccine covid sahib said,,today honor sahib vaccin covid sahib said,0.0,0.0,0
5437,False,2021-09-01 06:28:46,down booster plan sparks anger,  Biden    FDA    CovidVaccine  ,down booster plan spark anger,-0.42777777777777776,0.24444444444444446,-1
5438,False,2021-09-01 06:27:42,team need covid information vaccine information anti cite,,team need covid inform vaccin inform anti cite,0.0,0.0,0
5439,False,2021-09-01 06:24:21,just quick reminder that will about today,  CovidVaccine  ,just quick remind that will about today,0.3333333333333333,0.5,1
5440,False,2021-09-01 06:19:48,crore vaccine single cumulative crore mark covid19â,  COVID    ,crore vaccin singl cumul crore mark covid19â,-0.07142857142857142,0.21428571428571427,-1
5441,False,2021-09-01 06:19:33,third shot covid vaccine added protection against according,,third shot covid vaccin ad protect against accord,0.0,0.0,0
5442,True,2021-09-01 06:16:54,over crore vaccine single cumulative crore mark covid19â,  COVID    ,over crore vaccin singl cumul crore mark covid19â,-0.07142857142857142,0.21428571428571427,-1
5443,False,2021-09-01 06:16:51,request each every household,,request each everi household,0.0,0.0,0
5444,True,2021-09-01 06:14:55,breaking pillion riding with person against covid19,  BREAKING    Assam    COVID    ,break pillion ride with person against covid19,0.0,0.0,0
5445,False,2021-09-01 06:12:52,their being upon,  antivaxers    antimaskers  ,their be upon,0.0,0.0,0
5446,False,2021-09-01 06:06:35,days achieve dose vaccination based last days vaccination rate,  CovidVaccine  ,day achiev dose vaccin base last day vaccin rate,0.0,0.06666666666666667,0
5447,False,2021-09-01 06:04:17,first place they vector tested gene,,first place they vector test gene,0.25,0.3333333333333333,1
5448,True,2021-09-01 06:02:04,attention slow vaccination sarcastic,  vaccination    ChetanBhagat  ,attent slow vaccin sarcast,-0.10000000000000002,0.6,-1
5449,False,2021-09-01 06:00:34,covid covid19â,  India    HealthMinistry    ICMR    Coronavirus    COVID    ,covid covid19â,0.0,0.0,0
5450,False,2021-09-01 06:00:31,availability 30am free dose1 dose2,  BBMP    Bengaluru    CovidVaccine    COVISHIELD  ,avail 30am free dose1 dose2,0.4,0.8,1
5451,False,2021-09-01 06:00:27,finally done with second dose alter,  CovidVaccine    alter    alterpinoy    bisaya    Sinovac    alterworld  ,final done with second dose alter,0.0,0.5,0
5452,False,2021-09-01 06:00:20,urban availability 30am free dose1,  URBAN    Bengaluru    CovidVaccine    COVISHIELD  ,urban avail 30am free dose1,0.2,0.4,1
5453,False,2021-09-01 06:00:09,rural availability 30am free,  RURAL    Bengaluru    CovidVaccine  ,rural avail 30am free,0.2,0.4,1
5454,False,2021-09-01 05:59:12,know japan because they discovered metal contamination covid19vaccineâ,  COVID  Vaccine  ,know japan becaus they discov metal contamin covid19vaccineâ,0.0,0.0,0
5455,False,2021-09-01 05:57:02,covid19nsw covid19 covid19aus,  lockdown    COVID  nsw    auspol    vaccinated    VaccinePassports    COVID      COVID  Aus    vaccination  ,covid19nsw covid19 covid19au,0.0,0.0,0
5456,False,2021-09-01 05:54:56,everyone should following watching supporting best that know,,everyon should follow watch support best that know,0.4166666666666667,0.21666666666666665,1
5457,False,2021-09-01 05:51:02,gene expression eugenics novel,  mRNA    Covidvaccine    Epigenetics    Genetherapy    Eugenics  ,gene express eugen novel,0.0,0.0,0
5458,False,2021-09-01 05:47:19,vaccination,  NCOC    CovidVaccine  ,vaccin,0.0,0.0,0
5459,False,2021-09-01 05:47:05,highest single vaccine administration carried august,  CovidVaccine    Pakistan  ,highest singl vaccin administr carri august,-0.07142857142857142,0.21428571428571427,-1
5460,False,2021-09-01 05:46:23,truth will shown that this project,  pfizer    AstraZeneca    CovidVaccine  ,truth will shown that thi project,0.0,0.0,0
5461,False,2021-09-01 05:45:52,this have moral obligation protect most,,thi have moral oblig protect most,0.25,0.375,1
5462,False,2021-09-01 05:42:03,well then same goes,  CovidVaccine    MyBodyMyChoice  ,well then same goe,0.0,0.125,0
5463,False,2021-09-01 05:41:06,learn more appointment 8237614700,  BestCriticalCareHospitalinchakan  ,learn more appoint 8237614700,0.5,0.5,1
5464,True,2021-09-01 05:39:54,total vaccine were last video,  Video    India  ,total vaccin were last video,0.0,0.4083333333333333,0
5465,False,2021-09-01 05:37:06,think make your choice rationally being vaccination smart choice please take,,think make your choic ration be vaccin smart choic pleas take,0.21428571428571427,0.6428571428571429,1
5466,False,2021-09-01 05:36:06,just booked vaccine wait,  CovidVaccine  ,just book vaccin wait,0.0,0.0,0
5467,False,2021-09-01 05:30:43,wear mask while visiting campus safe while wearing mask protect,,wear mask while visit campu safe while wear mask protect,0.5,0.5,1
5468,False,2021-09-01 05:30:32,availability 00am free dose1 dose2,  BBMP    Bengaluru    CovidVaccine    COVISHIELD  ,avail 00am free dose1 dose2,0.4,0.8,1
5469,False,2021-09-01 05:30:21,urban availability 00am free,  URBAN    Bengaluru    CovidVaccine    COVISHIELD  ,urban avail 00am free,0.2,0.4,1
5470,False,2021-09-01 05:30:09,rural availability 00am free dose1 dose2,  RURAL    Bengaluru    CovidVaccine    COVISHIELD  ,rural avail 00am free dose1 dose2,0.2,0.4,1
5471,False,2021-09-01 05:30:00,interest your safety radio,  SunFM    Radio    CovidVaccine    SriLanka  ,interest your safeti radio,0.0,0.0,0
5472,False,2021-09-01 05:28:05,also available from your pharmacy safe effective plenty,  CovidVaccine  ,also avail from your pharmaci safe effect plenti,0.5,0.5666666666666668,1
5473,False,2021-09-01 05:27:06,covid19 delta,  wednesdaythought    WednesdayMotivation    COVID      COVIDIOTS    coronavirus    Delta    DeltaVariant    NYC    VIDEOS  ,covid19 delta,0.0,0.0,0
5474,False,2021-09-01 05:26:07,well done nearly million small task covid19,  COVID      CovidVaccine  ,well done nearli million small task covid19,-0.075,0.4,-1
5475,False,2021-09-01 05:25:54,breakthrough covid found cent staff study,  HealthcareWorkers  ,breakthrough covid found cent staff studi,0.0,0.0,0
5476,True,2021-09-01 05:23:35,crore august with crore rise,  CovidVaccine  ,crore august with crore rise,0.0,0.0,0
5477,False,2021-09-01 05:22:54,breakthrough covid found cent staff study,  HealthcareWorkers  ,breakthrough covid found cent staff studi,0.0,0.0,0
5478,False,2021-09-01 05:20:57,your body your choice total stranger getting abortion,  AntiVaxxers    vaccines    abortion  ,your bodi your choic total stranger get abort,0.0,0.75,0
5479,False,2021-09-01 05:18:59,going people with directly enter after,  Konkan    GanpatiUtsav    Ratnagiri    Sindhudurg  ,go peopl with directli enter after,0.1,0.4,1
5480,True,2021-09-01 05:18:39,curtail number resulting from impending decided increase,  Mumbai    ThirdWave  ,curtail number result from impend decid increas,0.0,0.0,0
5481,False,2021-09-01 05:18:13,14yâ psychiatry pediatrics talking herself making,  VAERS    Pfizer    Comirnaty    Covidvaccine    Psychiatry    Pediatrics  ,14yâ psychiatri pediatr talk herself make,0.0,0.0,0
5482,False,2021-09-01 05:14:43,quite something many unvaccinated that they have about just,  CovidVaccine  ,quit someth mani unvaccin that they have about just,0.5,0.5,1
5483,False,2021-09-01 05:14:12,14yâ suicide attempt days after vaccine patient week long,  VAERS    suicide    Pfizer    CovidVaccine  ,14yâ suicid attempt day after vaccin patient week long,-0.05,0.4,-1
5484,False,2021-09-01 05:14:07,honest chilling experience being admitted covid19 wait disease infect,  covid    ,honest chill experi be admit covid19 wait diseas infect,0.04999999999999999,0.9,1
5485,False,2021-09-01 05:13:22,rural availability 00am free dose1 dose2,  RURAL    Bengaluru    CovidVaccine    COVISHIELD  ,rural avail 00am free dose1 dose2,0.2,0.4,1
5486,False,2021-09-01 05:11:39,woman airport fake card upon,  CovidVaccine  ,woman airport fake card upon,-0.5,1.0,-1
